index,ID,date,Price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,dist_to_center
506,2769600560,2014-05-27,529000.0,3,1.0,1210,3328,1.5,0,0,4,7,1210,0,1924,0,98107,47.6729,-122.363,1640,3333,6.384624717469513
507,9238901420,2015-02-02,442000.0,3,1.0,1190,5100,1.0,0,0,4,7,1030,160,1941,0,98136,47.5346,-122.385,1690,5100,9.67716406044702
508,5113400431,2014-05-08,615000.0,2,1.0,1540,6872,1.0,0,0,4,7,820,720,1946,0,98119,47.6454,-122.373,1420,5538,3.854138663065316
513,2827100070,2014-11-05,290000.0,4,1.0,1330,8184,1.5,0,0,3,7,1330,0,1949,0,98133,47.7343,-122.347,1220,660,13.045361705275978
514,9276201895,2014-08-20,615000.0,3,1.75,1900,5000,1.0,0,0,5,7,950,950,1951,0,98116,47.5789,-122.393,1770,5000,5.632467834445444
515,4402700070,2015-03-11,300000.0,2,1.0,1100,7680,1.0,0,0,4,7,1100,0,1950,0,98133,47.7439,-122.339,1460,7680,14.11424314457092
521,1180003090,2014-09-06,190000.0,2,1.0,630,6000,1.0,0,0,3,6,630,0,1943,2005,98178,47.4973,-122.221,1470,6840,16.176488092070553
522,726049331,2015-03-26,515000.0,5,3.0,2530,5105,1.0,0,0,3,8,1520,1010,2005,0,98133,47.7546,-122.341,2290,4011,15.301148685972148
524,7453000070,2014-08-18,275000.0,2,1.0,940,5000,1.0,0,0,3,6,940,0,1951,0,98126,47.5186,-122.374,940,5000,11.17865711504264
528,6381500700,2014-11-05,365000.0,4,1.0,1590,7085,1.5,0,0,3,6,1590,0,1944,0,98125,47.7315,-122.305,1320,7085,13.053746181758068
537,5694500105,2014-12-04,595000.0,2,2.0,1510,4000,1.0,0,0,4,7,1010,500,1900,0,98103,47.6582,-122.345,1920,4000,4.582160150868883
547,7899800860,2015-03-19,259950.0,2,2.0,1070,649,2.0,0,0,3,9,720,350,2008,0,98106,47.5213,-122.357,1070,928,10.689859320300986
552,4025300135,2015-05-08,451000.0,3,1.75,1790,9813,2.0,0,0,3,7,1790,0,1949,0,98155,47.749,-122.305,1520,10125,14.957689227261955
562,6431500140,2014-12-17,880000.0,3,2.5,2870,5163,2.0,0,0,3,9,2870,0,2014,0,98103,47.6935,-122.352,1630,7995,8.529738016263092
566,561000075,2014-12-31,260000.0,3,1.0,1180,5350,1.5,0,0,4,6,1180,0,1959,0,98178,47.505,-122.259,1490,5350,13.975566967211302
567,2436701180,2014-08-14,671500.0,5,2.75,2160,4000,1.5,0,0,5,7,1530,630,1927,0,98105,47.667,-122.289,2040,4000,6.897907458930517
568,809002765,2014-10-22,610000.0,3,1.0,1180,3400,1.5,0,0,3,8,1180,0,1907,0,98109,47.6376,-122.353,1440,3400,2.3981452473930536
572,1714900060,2015-04-24,442000.0,5,3.0,2560,5445,1.5,0,0,4,7,1760,800,1927,0,98108,47.5502,-122.311,1080,5445,7.8181391807949
573,1189000030,2014-06-03,650000.0,5,2.75,2550,5040,1.5,0,0,5,8,2550,0,1902,0,98122,47.6136,-122.299,1590,3840,3.3574482393007723
582,2998800125,2014-07-01,730000.0,2,2.25,2130,4920,1.5,0,4,4,7,1530,600,1941,0,98116,47.573,-122.409,2130,4920,6.932613103214294
583,3876300310,2014-10-22,439000.0,4,2.25,2060,10070,2.0,0,0,3,7,2060,0,1975,0,98034,47.7258,-122.177,2060,8155,17.372041584621005
586,7942601895,2014-08-19,640000.0,3,2.5,2160,4000,1.5,0,0,3,8,1960,200,1903,2013,98122,47.6045,-122.307,2160,5120,3.069573423678866
589,6909200575,2015-03-14,685000.0,3,2.0,2060,2900,1.5,0,0,5,8,1330,730,1931,0,98144,47.5897,-122.292,1910,3900,4.912217711836156
594,1123049053,2015-02-13,360000.0,4,2.5,1840,9611,2.0,0,0,3,7,1840,0,1996,0,98178,47.4964,-122.251,1830,8505,15.100706079527225
596,3278600240,2014-07-22,372500.0,2,2.5,1400,2958,2.0,0,0,3,8,1400,0,2007,0,98126,47.5496,-122.373,1540,2385,7.814632771549337
606,6865200444,2014-05-05,531000.0,2,3.0,1270,1175,2.0,0,0,3,8,1110,160,2000,0,98103,47.6634,-122.34,1290,1800,5.165689913639772
607,9498200046,2015-02-06,443500.0,2,1.0,940,6804,1.0,0,0,3,7,940,0,1949,0,98177,47.7047,-122.373,1150,6930,9.998407937580678
610,3126049411,2014-12-09,340000.0,2,2.5,1100,1760,3.0,0,0,3,7,1100,0,1997,0,98103,47.6972,-122.35,1200,1415,8.930655482274876
611,2321300390,2014-11-05,650000.0,3,2.0,1870,3388,1.0,0,0,4,8,1230,640,1925,0,98199,47.6372,-122.395,1780,4050,4.464843529677763
615,2826049234,2015-01-14,425000.0,3,2.25,1820,8814,1.0,0,0,3,7,1280,540,1967,0,98125,47.7162,-122.309,1810,7515,11.32872359783246
621,3010300240,2014-06-23,577000.0,3,2.5,2060,5750,1.0,0,0,3,7,1330,730,1976,0,98116,47.5671,-122.391,1920,5750,6.593729211032848
623,461001615,2015-02-25,605000.0,2,1.75,1760,5000,1.0,0,0,4,7,940,820,1927,0,98117,47.682,-122.372,1530,5000,7.53583009408226
624,6411600069,2014-05-21,325000.0,3,1.0,990,6750,1.0,0,0,4,6,990,0,1947,0,98133,47.7125,-122.331,1440,6860,10.659904754045868
625,7812800565,2014-08-14,289500.0,3,1.0,960,6400,1.0,0,0,4,6,820,140,1944,0,98178,47.496,-122.239,1200,6600,15.573682938046652
626,7548300731,2014-08-08,559950.0,3,2.5,1660,1458,3.0,0,0,3,9,1660,0,2014,0,98144,47.5876,-122.309,1660,1784,4.169330879126206
628,7010700292,2014-10-09,543500.0,3,2.25,1270,2790,1.0,0,0,3,7,990,280,1970,0,98199,47.6581,-122.396,1920,4000,6.029212312593206
631,582000135,2014-06-22,565000.0,2,1.75,1330,6000,1.0,0,0,4,7,960,370,1914,1945,98199,47.6539,-122.396,1620,6000,5.683528893498973
634,9550204515,2014-09-24,542000.0,2,1.0,890,3060,1.0,0,0,3,7,770,120,1910,0,98105,47.6663,-122.326,1760,4080,5.636193623735695
640,4315700060,2015-03-03,378000.0,2,2.0,1300,3850,1.0,0,0,3,7,800,500,1963,0,98136,47.5395,-122.39,950,5500,9.296981402130552
643,9385200045,2015-05-12,729500.0,3,2.5,1660,1091,3.0,0,1,3,9,1530,130,2015,0,98116,47.5818,-122.402,1510,1352,5.878718065894342
646,2490200320,2015-03-20,545000.0,3,1.75,1680,6200,1.5,0,0,3,7,1680,0,1916,0,98136,47.5338,-122.384,1680,5100,9.737782151256068
647,2218000335,2014-07-07,530000.0,3,1.75,1320,2500,1.0,0,0,3,7,870,450,1918,0,98105,47.6681,-122.305,1580,2750,6.3720404994511135
649,2586800270,2015-04-07,425000.0,4,1.0,1260,7645,1.5,0,0,3,6,1260,0,1925,0,98146,47.5044,-122.35,1170,7649,12.530489339120985
652,3226200105,2014-05-23,325000.0,3,1.0,1920,6862,1.0,0,2,3,7,1120,800,1952,0,98118,47.5193,-122.274,2000,6900,12.05087906674735
653,2324039036,2015-04-03,597500.0,3,2.0,2150,5400,1.5,0,0,4,7,1380,770,1911,0,98126,47.555,-122.379,1940,6500,7.390604259754948
657,2985800030,2014-05-07,495000.0,3,1.0,990,6000,1.0,0,0,3,6,990,0,1943,0,98105,47.6718,-122.267,1250,6000,8.36511061713969
662,1062100116,2015-01-21,475000.0,3,2.5,1640,5097,2.0,0,0,3,7,1640,0,1969,0,98155,47.7522,-122.278,1880,6000,15.812671702019289
663,6798100662,2014-05-27,312000.0,3,1.5,1255,1374,3.0,0,0,3,7,1255,0,2004,0,98125,47.7145,-122.311,1307,1232,11.110998144987684
666,6145600041,2014-05-14,306000.0,3,1.5,1220,1086,3.0,0,0,3,8,1220,0,2007,0,98133,47.7049,-122.353,1220,1422,9.799432070188148
667,3300701615,2014-09-30,655000.0,4,2.5,2630,4000,3.0,0,0,3,8,2630,0,2002,0,98117,47.6915,-122.381,1640,4000,8.746694936801255
670,2710600045,2014-06-16,460000.0,3,1.75,1550,4708,1.0,0,0,4,7,860,690,1949,0,98115,47.6759,-122.286,1880,5600,7.838803928597404
671,5101405124,2014-09-12,435000.0,4,2.5,1700,6380,1.0,0,0,4,7,850,850,1940,0,98115,47.6988,-122.319,1380,6380,9.27865418688321
673,1959701890,2014-07-29,865000.0,4,1.75,1800,4180,2.0,0,3,4,8,1800,0,1921,0,98102,47.6462,-122.318,2180,4620,3.767276128923364
675,3558900070,2014-07-18,497000.0,3,2.25,1870,9315,1.0,0,0,3,7,1350,520,1975,0,98034,47.705,-122.202,2230,9579,14.423943572260807
677,3348401740,2015-01-27,188000.0,2,1.5,1120,17487,1.0,0,0,3,6,1120,0,1924,0,98178,47.5024,-122.271,1690,8056,13.856211344245056
678,3013300288,2014-09-30,478500.0,3,1.0,2090,4755,1.0,0,2,3,8,1200,890,1969,0,98136,47.5304,-122.387,1850,5300,10.167666965844717
683,3438500486,2014-10-16,413000.0,4,3.5,2380,5809,2.0,0,0,4,7,1750,630,1995,0,98106,47.5536,-122.359,1620,5775,7.145339065308068
684,5102400105,2014-10-13,400000.0,4,1.0,1420,4875,1.5,0,0,3,7,1420,0,1930,0,98115,47.6942,-122.321,1110,5413,8.747766907037553
688,1566100400,2014-09-24,387500.0,3,1.0,1220,8329,1.0,0,0,3,6,1220,0,1946,0,98115,47.6982,-122.298,1490,8322,9.650473774946914
693,8024200350,2015-03-04,410000.0,2,1.0,800,4342,1.0,0,0,3,6,670,130,1927,0,98115,47.6997,-122.316,1210,4343,9.423326070668152
700,9349900105,2015-04-07,795000.0,2,1.0,1380,5000,1.5,0,2,3,5,1380,0,1905,0,98106,47.5708,-122.359,1500,5000,5.267394846273559
701,1895000045,2015-05-04,195000.0,2,1.0,820,5100,1.0,0,0,3,6,820,0,1953,0,98118,47.5156,-122.262,1170,5304,12.827125835331216
703,7011200260,2014-12-19,485000.0,4,2.0,1400,3600,1.0,0,0,3,7,1100,300,1900,0,98119,47.6385,-122.37,1630,2048,3.1072938054084283
706,9477200560,2015-04-13,440000.0,3,1.75,1530,7245,1.0,0,0,4,7,1530,0,1984,0,98034,47.731,-122.191,1530,7490,17.060466493659174
707,4022907770,2014-10-14,550000.0,4,1.75,2480,14782,1.0,0,3,3,8,1460,1020,1958,0,98155,47.7646,-122.271,2910,10800,17.28595577777056
716,3670500710,2014-07-15,405500.0,3,1.5,1010,8108,1.0,0,0,5,7,1010,0,1954,0,98155,47.7359,-122.309,1300,8108,13.470701070742203
717,8820903380,2014-07-28,452000.0,6,2.25,2660,13579,2.0,0,0,3,7,2660,0,1937,1990,98125,47.7142,-122.286,1120,8242,11.634057418101092
718,8820903380,2015-01-02,730000.0,6,2.25,2660,13579,2.0,0,0,3,7,2660,0,1937,1990,98125,47.7142,-122.286,1120,8242,11.634057418101092
721,6431000270,2014-07-28,565000.0,2,1.0,960,4080,1.0,0,0,5,7,960,0,1911,0,98103,47.6893,-122.349,1300,4080,8.049485698013878
724,2171400197,2014-09-18,350000.0,5,3.0,2520,5500,1.0,0,0,3,8,1550,970,2004,0,98178,47.4938,-122.255,1700,8000,15.22478398141207
727,1932300075,2014-09-10,245000.0,2,1.0,1050,5900,1.0,0,0,3,7,1050,0,1950,0,98126,47.5326,-122.376,1280,5900,9.696682867538236
733,4021100045,2014-07-15,550000.0,3,2.0,2380,17950,2.0,0,0,4,8,2110,270,1934,0,98155,47.7591,-122.28,2030,23900,16.499957474916847
736,3626039299,2015-02-24,588000.0,3,1.0,1910,8167,1.0,0,0,4,8,1270,640,1951,0,98117,47.7004,-122.368,1500,6816,9.452936463764212
741,1588600045,2014-12-15,459000.0,2,1.75,1170,4887,1.0,0,0,3,6,1020,150,1929,0,98117,47.695,-122.366,1170,5441,8.834898478415035
744,3300701170,2014-06-20,395000.0,3,1.0,1500,4000,1.0,0,0,3,6,900,600,1925,0,98117,47.6921,-122.38,950,4000,8.786311112083643
746,9277200111,2014-07-14,650000.0,4,1.75,2010,5070,1.0,0,1,4,7,1300,710,1963,0,98116,47.5793,-122.402,2180,5400,6.06744545203772
748,579003610,2015-02-24,517500.0,3,1.5,1430,5200,1.0,0,3,4,7,1250,180,1940,0,98117,47.6988,-122.387,2210,6240,9.661067055261404
749,1138020200,2014-09-03,435000.0,4,1.5,1510,6460,1.0,0,0,3,7,1070,440,1970,0,98034,47.7121,-122.214,1450,6630,14.348168831326044
750,3432500200,2015-04-09,329999.0,3,1.0,1150,6908,1.0,0,0,3,6,800,350,1952,0,98155,47.7447,-122.313,1150,6908,14.381654163962349
751,1563102435,2014-12-10,950000.0,3,1.75,2150,4200,1.0,0,4,5,8,1140,1010,1960,0,98116,47.5671,-122.405,2510,7500,7.21511556315736
752,3959400710,2014-07-30,447000.0,3,1.0,1370,6001,1.0,0,0,5,7,1230,140,1944,0,98108,47.5646,-122.317,1370,5520,6.15677215330901
754,4385700765,2014-06-03,850000.0,3,1.75,1370,3850,1.0,0,0,5,7,770,600,1911,1988,98112,47.6374,-122.279,1390,3600,5.339655964087306
759,770000045,2014-10-24,405600.0,5,1.5,2830,4000,2.5,0,0,4,8,2830,0,1918,0,98118,47.5132,-122.262,1480,4000,13.062400212278014
761,6379500159,2014-09-11,400000.0,3,2.25,1190,1149,2.0,0,0,3,8,1050,140,2008,0,98116,47.5818,-122.387,1210,1316,5.094966809458632
768,208500160,2015-01-07,760000.0,4,2.5,2430,6099,1.0,0,0,5,8,1470,960,1965,0,98115,47.6777,-122.287,2180,6099,7.966682227460831
772,226039214,2014-06-12,465250.0,5,2.0,1940,7642,1.5,0,0,3,7,1940,0,1957,0,98177,47.7751,-122.38,1940,8724,17.790404962791122
773,1623300160,2014-05-06,450000.0,2,2.0,1100,3000,1.5,0,0,3,7,1100,0,1912,2005,98117,47.6797,-122.362,1390,4000,7.107806408524663
777,3814400125,2014-10-16,493000.0,4,2.0,1910,2874,1.0,0,0,3,7,1060,850,1910,0,98122,47.6101,-122.295,1520,2874,3.716154617333625
781,3191000240,2014-06-12,400000.0,3,1.75,1590,8219,1.5,0,0,5,6,970,620,1938,0,98034,47.7146,-122.217,2030,7504,14.40537351803408
782,1139000069,2014-11-18,320000.0,3,1.5,1240,1221,2.0,0,0,3,8,1050,190,2009,0,98133,47.7073,-122.356,1180,887,10.083974984551622
783,5693500270,2015-01-21,715000.0,4,1.0,2000,4800,2.0,0,0,4,7,2000,0,1911,0,98103,47.6583,-122.351,1260,1452,4.626113620188934
786,2688100071,2015-04-15,500000.0,2,1.0,1280,5400,1.0,0,0,3,7,1280,0,1964,0,98117,47.6949,-122.371,1540,5670,8.903078654826421
789,2608300030,2014-05-16,408200.0,3,2.5,1800,5761,2.0,0,0,4,7,1800,0,1990,0,98106,47.5293,-122.363,1800,5952,9.86129003551353
795,6145601000,2014-07-11,429950.0,4,1.0,1760,7216,1.0,0,0,3,7,1090,670,1947,0,98133,47.7041,-122.355,1180,3844,9.72282800130838
800,4083305445,2014-08-15,650000.0,3,2.0,1340,2720,1.5,0,0,3,7,1340,0,1913,0,98103,47.6518,-122.335,2030,4590,3.921287402805796
802,7940700260,2015-01-15,422120.0,3,2.5,1630,4534,2.0,0,0,3,8,1630,0,1987,0,98034,47.7148,-122.205,1380,4779,15.02767124429825
804,4365200860,2014-06-06,385200.0,4,1.0,1550,7740,1.5,0,0,3,6,1550,0,1954,0,98126,47.5222,-122.375,1220,7740,10.8032820009642
811,7234600903,2014-10-16,419000.0,2,2.25,1180,1253,2.0,0,0,3,8,840,340,2008,0,98122,47.6124,-122.309,1310,1963,2.636679267526576
823,726049190,2014-10-02,287500.0,3,1.0,1810,7200,1.0,0,0,4,7,1130,680,1954,0,98133,47.7493,-122.351,1810,8100,14.721357916293517
824,726049190,2015-02-18,431000.0,3,1.0,1810,7200,1.0,0,0,4,7,1130,680,1954,0,98133,47.7493,-122.351,1810,8100,14.721357916293517
825,4006000251,2014-08-22,226000.0,3,1.0,970,5000,1.0,0,0,3,6,970,0,1968,0,98118,47.5282,-122.279,1290,5875,10.996558549952464
826,3362400640,2015-05-12,825000.0,3,1.75,2010,3090,1.5,0,0,5,7,1510,500,1926,0,98103,47.682,-122.348,1600,3150,7.235071516175601
830,2061100570,2015-02-10,595000.0,3,1.75,1910,5753,1.0,0,3,3,8,1110,800,1941,0,98115,47.6898,-122.327,1630,5580,8.1884306963713
841,6450303785,2014-11-18,320000.0,3,1.0,1340,5175,1.0,0,0,3,7,940,400,1987,0,98133,47.7321,-122.34,1020,5500,12.800801157014826
844,108000127,2014-12-09,456500.0,4,3.5,2000,2309,3.0,0,0,3,8,2000,0,2008,0,98177,47.7027,-122.361,1440,1548,9.618623717790866
846,8818900060,2014-11-25,664000.0,4,2.0,1530,4080,1.5,0,0,4,7,1530,0,1912,0,98105,47.6645,-122.325,1860,4080,5.460283087878824
852,5637500070,2014-07-31,438000.0,3,2.5,1520,1304,2.0,0,0,3,8,1180,340,2006,0,98136,47.5446,-122.385,1270,1718,8.631608077759852
861,2359300030,2015-05-08,565000.0,3,1.0,910,5212,1.0,0,0,3,7,910,0,1951,0,98115,47.6742,-122.284,1520,6300,7.766635458625236
863,1937300270,2015-03-03,910000.0,3,3.5,2480,3200,2.0,0,0,3,10,2480,0,2010,0,98144,47.5951,-122.307,1980,3200,3.6636991872243616
868,3330500875,2014-12-26,381156.0,2,1.0,1320,3090,1.0,0,0,4,7,1320,0,1908,0,98118,47.5517,-122.276,1270,4120,8.852324140974611
870,1250700060,2015-04-22,642450.0,3,1.75,1830,4160,1.0,0,0,3,7,1230,600,1919,0,98144,47.5962,-122.288,1950,4160,4.761039368472281
880,5101405335,2014-08-26,414900.0,3,1.5,1260,9570,1.0,0,0,3,7,870,390,1941,0,98115,47.7004,-122.305,1620,7000,9.711313244198264
881,2349300060,2015-02-12,200000.0,4,2.0,1920,4822,1.0,0,0,2,6,920,1000,1914,0,98136,47.5507,-122.381,1120,4822,7.890785040258753
883,2436701200,2014-09-12,720000.0,3,1.75,2040,4000,2.0,0,0,5,7,1360,680,1924,0,98105,47.6675,-122.289,1610,4000,6.942782336888026
884,7871500070,2014-06-03,930000.0,4,2.5,2200,4000,2.0,0,0,5,8,1430,770,1908,0,98119,47.6402,-122.37,2100,4000,3.2549262804899377
886,2110200036,2014-11-11,700000.0,5,3.25,2400,3118,2.0,0,0,4,7,1780,620,1928,0,98122,47.6094,-122.291,2100,3941,4.0256560999478
887,510002519,2014-07-15,466000.0,2,1.5,1140,1058,3.0,0,0,3,7,1140,0,2005,0,98103,47.6608,-122.333,1170,1116,4.933104643787051
893,3298700946,2014-07-25,340000.0,2,1.0,1090,6771,1.0,0,0,3,6,1090,0,1954,0,98106,47.5185,-122.352,1200,4992,10.97168317897346
894,880000189,2014-08-11,209000.0,3,2.0,1230,1340,2.0,0,0,3,7,1020,210,2003,0,98106,47.526,-122.361,1260,1312,10.203947527646784
903,3278600710,2014-07-14,200000.0,1,1.5,1010,1157,2.0,0,0,3,8,950,60,2007,0,98126,47.5492,-122.372,1360,1688,7.836518035076027
905,3188100400,2014-06-03,530000.0,3,1.75,1250,6041,1.5,0,0,5,7,1250,0,1942,0,98115,47.69,-122.304,1180,6042,8.639364334899359
908,1596600024,2014-10-16,550000.0,5,2.75,2160,5720,1.0,0,0,5,7,1500,660,1950,0,98144,47.5728,-122.304,2160,4996,5.738967253873366
909,7625701891,2014-08-06,435000.0,3,1.0,1400,4800,1.0,0,0,4,6,700,700,1917,0,98136,47.5499,-122.391,1470,6000,8.26832169359073
913,2115200125,2014-09-19,384000.0,4,1.75,2100,7135,1.0,0,0,4,7,1050,1050,1955,0,98106,47.5353,-122.349,1730,4000,9.0944257936704
915,103000116,2014-07-22,645000.0,3,1.75,2070,5500,1.0,0,0,4,7,1130,940,1946,0,98115,47.6733,-122.301,1800,4400,7.0232048916501455
916,2768301525,2014-10-23,570000.0,3,3.25,1570,1777,2.0,0,0,3,8,1260,310,2007,0,98107,47.6655,-122.369,1000,1777,5.720784336915655
918,4302200695,2014-08-28,270000.0,2,1.0,1000,10320,1.0,0,0,3,6,1000,0,1943,0,98106,47.527,-122.356,1100,5160,10.05179697679672
924,9297301580,2014-05-16,451000.0,3,1.75,1560,4049,1.5,0,2,3,7,1000,560,1926,0,98126,47.5666,-122.375,1430,3738,6.081967013494046
927,1109000390,2015-03-10,420000.0,3,1.5,2390,4600,2.0,0,0,3,8,1750,640,1920,1995,98118,47.5383,-122.268,1690,5220,10.424356711341469
928,8730000270,2015-05-14,359000.0,2,2.75,1370,1140,2.0,0,0,3,8,1080,290,2009,0,98133,47.7052,-122.343,1370,1090,9.807034819061377
930,3395070640,2014-09-02,300000.0,3,2.5,1320,2614,2.0,0,0,3,7,1320,0,2005,0,98118,47.5355,-122.283,1320,2533,10.135843913052296
931,8663280160,2015-03-05,545000.0,5,2.5,2520,7863,1.0,0,0,3,7,1500,1020,1981,0,98034,47.7096,-122.199,2030,8580,14.937324930147474
934,2301400640,2014-07-17,891000.0,4,2.0,2330,5000,1.5,0,0,5,7,1720,610,1925,0,98117,47.6804,-122.358,2090,5000,7.132445763725055
937,3432500486,2014-06-23,299995.0,2,1.0,1060,7200,1.0,0,0,4,6,1060,0,1951,0,98155,47.7463,-122.315,1850,8291,14.534594395394633
940,2768301715,2015-03-11,565000.0,4,3.0,2020,4300,1.5,0,0,3,6,2020,0,1900,0,98107,47.6653,-122.372,1290,3440,5.779025949250423
941,3332000135,2014-06-12,315000.0,2,1.0,970,5665,1.0,0,0,4,6,970,0,1908,0,98118,47.5513,-122.273,1490,4429,9.018915333873691
942,65000400,2014-10-22,570000.0,4,3.0,1490,6766,1.5,0,1,5,7,1490,0,1915,0,98136,47.5446,-122.382,1990,6526,8.553047592173797
943,8820901670,2014-08-11,971000.0,5,3.5,4390,10140,2.0,0,0,3,9,3350,1040,2005,0,98125,47.7174,-122.282,2010,8400,12.076318209381846
944,8712100575,2014-08-28,915000.0,5,2.5,2750,5589,1.5,0,0,5,9,1840,910,1910,0,98112,47.6364,-122.3,1460,4250,3.909165816278308
950,3812400070,2015-05-06,435000.0,5,1.0,1410,6750,1.5,0,0,3,6,1410,0,1929,0,98118,47.5453,-122.278,1360,6750,9.36545985663835
951,9455200445,2015-03-25,601000.0,3,1.75,1330,6743,1.0,0,0,3,8,1330,0,1958,2002,98125,47.7012,-122.286,2600,7350,10.305318984103598
953,7517500611,2014-05-21,720000.0,3,2.5,2020,1159,3.0,0,3,3,8,2020,0,2000,0,98103,47.6617,-122.356,1920,3600,5.057361906160058
955,5489200435,2014-09-04,550000.0,4,3.0,2670,5000,2.0,0,2,3,7,2670,0,1916,1978,98126,47.5784,-122.377,2300,5000,4.973292022165188
956,510002065,2015-03-23,700000.0,4,1.0,1980,4560,1.5,0,0,3,7,1980,0,1920,0,98103,47.6606,-122.331,1810,3245,4.937385115982926
958,7279300070,2014-09-22,345500.0,3,1.0,1350,8581,1.0,0,0,5,6,1350,0,1944,0,98177,47.7612,-122.362,2080,8451,16.09353263129442
959,8113101670,2014-12-03,378000.0,4,1.5,2140,7920,1.0,0,0,3,7,1190,950,1959,0,98118,47.5491,-122.272,2140,7238,9.261492523084694
960,7578200310,2014-11-12,650000.0,4,2.0,2208,5000,3.0,0,0,5,8,2208,0,1917,0,98116,47.5711,-122.383,1760,5000,5.901246858342843
962,6852700478,2014-09-16,425000.0,2,1.0,970,2970,1.0,0,0,3,7,970,0,1910,0,98102,47.6233,-122.319,1670,3000,1.9656286046885545
965,1842000140,2014-07-30,335000.0,3,1.75,1570,7500,1.0,0,1,3,7,1300,270,1953,0,98146,47.4999,-122.368,1590,7660,13.150467623822706
968,3578110200,2014-06-23,440000.0,3,1.75,1560,7207,1.0,0,0,3,7,1250,310,1983,0,98034,47.7283,-122.222,1540,7485,15.359806684116258
970,2313900510,2014-10-28,532500.0,3,1.75,1330,5000,2.0,0,0,4,7,1210,120,1909,0,98116,47.5724,-122.384,1500,4000,5.815451451780899
972,1455100116,2015-02-02,397500.0,3,1.25,1510,13737,1.0,0,3,4,6,810,700,1961,0,98125,47.7289,-122.283,2560,10202,13.241395577484491
983,1862400132,2014-09-16,379000.0,2,1.0,930,5400,1.0,0,0,3,7,930,0,1952,0,98117,47.6971,-122.372,1050,5400,9.158402175667254
984,6380500135,2014-05-27,326100.0,2,1.0,880,7683,1.0,0,0,3,6,880,0,1942,0,98177,47.7145,-122.361,1370,7695,10.91994123728664
985,9528104108,2014-05-29,535000.0,3,2.5,1360,1016,3.0,0,0,3,7,1310,50,2003,0,98115,47.6774,-122.324,1365,1156,6.8728677354258005
988,2695600505,2015-04-13,399000.0,4,1.0,1500,6388,1.5,0,0,4,7,1500,0,1951,0,98126,47.5303,-122.378,980,5366,9.982276364082024
991,3226049270,2015-03-04,585000.0,4,2.5,2160,8158,1.0,0,0,4,8,1660,500,1952,0,98115,47.6948,-122.328,1520,7208,8.728145662572144
992,1455600030,2015-01-08,645000.0,4,2.0,2780,11583,1.0,0,3,3,8,1190,1590,1955,0,98125,47.7293,-122.284,2580,10241,13.257842600015556
994,5147600105,2014-07-21,178500.0,2,1.0,740,6460,1.0,0,0,3,6,740,0,1953,0,98146,47.5077,-122.344,1170,6975,12.154123951868264
997,3856902996,2014-08-04,553500.0,2,1.0,850,2340,1.0,0,0,3,7,850,0,1922,0,98105,47.6707,-122.328,1300,3000,6.082685626920931
1000,3131200640,2015-04-27,700000.0,4,2.0,1830,4590,2.0,0,0,3,8,1830,0,1908,0,98105,47.6593,-122.327,1650,4590,4.862987813191285
1003,2826049282,2014-06-14,530000.0,3,2.5,1930,7214,2.0,0,0,3,8,1930,0,2005,0,98125,47.7191,-122.309,1930,7266,11.642905768432689
1005,461004720,2015-04-22,563000.0,3,2.0,1380,5000,1.5,0,0,4,7,1380,0,1917,0,98117,47.6807,-122.369,1350,5000,7.3356294293958255
1009,4310700570,2014-12-10,280300.0,2,1.0,920,5000,1.0,0,0,4,6,490,430,1949,0,98103,47.7008,-122.338,1500,5000,9.32682381350022
1010,1254200075,2014-05-09,460000.0,4,1.75,1750,5500,1.5,0,0,5,7,1050,700,1926,0,98117,47.6802,-122.388,1640,5500,7.777463262996384
1014,342000570,2014-09-09,429000.0,2,1.0,1080,3600,1.0,0,0,3,7,1080,0,1922,0,98122,47.6078,-122.291,2230,4500,4.066803763927453
1015,5476200160,2014-07-25,164808.0,3,1.0,1250,5411,1.0,0,0,3,7,1250,0,1980,0,98178,47.5064,-122.265,1490,6320,13.636546597742704
1017,6414100560,2014-06-18,475000.0,3,1.75,1700,8432,1.0,0,0,3,8,1230,470,1977,0,98125,47.7221,-122.317,1800,7842,11.853503255405483
1023,8143100350,2014-08-25,349500.0,3,1.75,1260,7128,1.0,0,0,4,7,1260,0,1969,0,98034,47.7263,-122.205,1330,7326,15.97665736896474
1024,37000335,2014-08-14,446450.0,3,1.5,1480,7749,1.0,0,0,5,7,1480,0,1960,0,98126,47.5144,-122.379,1140,5320,11.71573726044115
1026,1498302774,2014-05-20,271310.0,2,1.0,870,5340,1.5,0,0,2,6,870,0,1906,0,98144,47.5849,-122.302,1190,4440,4.735845042329201
1027,2224700136,2015-01-22,315000.0,4,1.0,1300,8400,1.5,0,0,4,7,1300,0,1953,0,98133,47.7612,-122.332,1330,8400,16.056999752106464
1029,1370804430,2015-03-05,543115.0,2,1.0,1380,5484,1.0,0,0,3,8,1030,350,1947,0,98199,47.6382,-122.399,1380,5347,4.780133704319539
